OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025ALK,2021-03-01T10:38:25.735488,14.30584353,.0022356,98.7614,135.9799,252.7146,107.1590,0,U,30569,999,73047,.37783E-3,.943E-5,0
FENGYUN 1C DEB,1999-025ALL,2021-03-01T13:44:36.707712,14.10756003,.0038139,98.9129,101.8006,125.7953,29.5010,0,U,30570,999,72340,.16225E-3,.248E-5,0
FENGYUN 1C DEB,1999-025ALM,2021-03-01T13:44:44.746368,14.08801389,.002297,98.9315,99.7001,123.8843,29.4377,0,U,30571,999,72274,.11796E-3,.16E-5,0
FENGYUN 1C DEB,1999-025ALN,2021-03-01T14:48:45.927072,14.07112324,.0025988,98.9820,98.9979,155.9917,356.3307,0,U,30572,999,72179,.69952E-4,.73E-6,0
FENGYUN 1C DEB,1999-025ALP,2021-03-01T10:39:50.361696,14.01433873,.0106097,99.2191,39.9014,73.0565,91.3807,0,U,30573,999,71643,.22999E-3,.32E-5,0
FENGYUN 1C DEB,1999-025ALQ,2021-03-01T00:25:36.652512,13.66465381,.0242612,99.2682,264.4753,231.0132,126.9180,0,U,30574,999,69827,.62939E-3,.595E-5,0
FENGYUN 1C DEB,1999-025ALR,2021-03-01T03:21:26.184096,14.29837513,.006195,99.2012,16.9195,265.5849,162.1944,0,U,30575,999,73180,.17575E-3,.412E-5,0
FENGYUN 1C DEB,1999-025ALS,2021-03-01T06:08:40.880544,14.41426463,.0100633,99.0655,348.2950,248.4424,110.6015,0,U,30576,999,73673,.45019E-3,.1497E-4,0
FENGYUN 1C DEB,1999-025ALT,2021-03-01T13:30:51.668928,14.07635906,.0031567,98.9635,101.8096,160.4703,354.3285,0,U,30577,999,72181,.22999E-3,.346E-5,0
FENGYUN 1C DEB,1999-025ALU,2021-03-01T12:30:11.535840,14.21795392,.005317,98.9956,157.9318,78.0180,49.2245,0,U,30578,999,72470,.65702E-3,.1421E-4,0
FENGYUN 1C DEB,1999-025ALV,2021-03-01T08:35:45.056832,14.03085610,.0053154,99.0018,99.8491,297.7622,127.8695,0,U,30579,999,71939,-.33209E-4,-.97E-6,0
FENGYUN 1C DEB,1999-025ALY,2021-03-01T12:17:53.518272,14.37908822,.0013885,102.4044,66.7916,252.6639,258.4954,0,U,30593,999,73287,.56747E-3,.1636E-4,0
FENGYUN 1C DEB,1999-025ALZ,2021-02-28T16:08:03.697728,14.15467864,.0197847,99.0923,201.9355,214.6826,144.1315,0,U,30594,999,72837,.37782E-4,.41E-6,0
FENGYUN 1C DEB,1999-025AMB,2021-03-01T12:26:10.790016,14.29301221,.0264993,98.4661,88.8492,64.4751,103.5195,0,U,30596,999,73571,.4672E-4,.124E-5,0
FENGYUN 1C DEB,1999-025AMC,2021-03-01T09:25:59.725632,14.32670585,.0126594,98.9947,227.9894,353.4030,6.5480,0,U,30597,999,73259,.3602E-3,.102E-4,0
FENGYUN 1C DEB,1999-025AME,2021-03-01T01:10:35.215680,14.11492642,.0328195,98.7529,98.9173,310.2967,46.9940,0,U,30599,999,72461,.81844E-4,.192E-5,0
FENGYUN 1C DEB,1999-025AMF,2021-03-01T11:59:07.982016,13.74546338,.0442861,98.3955,164.8887,18.1275,343.5116,0,U,30600,999,70245,.34003E-3,.62E-5,0
FENGYUN 1C DEB,1999-025AMH,2021-03-01T09:00:40.004928,14.25520987,.0032053,99.0516,207.0039,263.7948,123.6308,0,U,30602,999,72624,.68633E-3,.1584E-4,0
FENGYUN 1C DEB,1999-025AMJ,2021-03-01T11:42:44.386272,13.77445414,.0194802,98.4079,248.6757,274.5448,110.3227,0,U,30603,999,70776,.32825E-3,.337E-5,0
FENGYUN 1C DEB,1999-025AMK,2021-03-01T10:37:06.155040,14.19825709,.022013,98.6229,134.6576,43.3374,18.8461,0,U,30604,999,73020,.5647E-4,.107E-5,0
FENGYUN 1C DEB,1999-025AMM,2021-03-01T02:17:30.609888,14.43210942,.0257108,98.2512,106.8353,98.4810,292.9532,0,U,30606,999,73945,.4638E-4,.18E-5,0
FENGYUN 1C DEB,1999-025AMN,2021-03-01T12:42:05.643936,14.33297920,.0048504,98.9029,166.9749,189.0948,170.9362,0,U,30607,999,72771,.6799E-3,.185E-4,0
FENGYUN 1C DEB,1999-025AMP,2021-03-01T01:32:01.284864,14.18962996,.0013222,98.8941,103.9914,197.4447,192.5616,0,U,30608,999,72595,.28512E-3,.55E-5,0
FENGYUN 1C DEB,1999-025AMQ,2021-03-01T06:38:56.576544,13.96075004,.0143666,98.5031,66.3310,281.8761,76.6323,0,U,30609,999,71251,.4885E-3,.69E-5,0
FENGYUN 1C DEB,1999-025AMS,2021-03-01T12:45:10.496736,15.14887635,.0157864,98.5967,179.8001,310.1306,48.6180,0,U,30611,999,76202,.18055E-3,.4498E-4,0
FENGYUN 1C DEB,1999-025AMT,2021-03-01T06:02:29.139360,14.58456219,.011377,99.0726,176.2801,7.0610,18.0231,0,U,30612,999,74518,.13492E-3,.622E-5,0
FENGYUN 1C DEB,1999-025AMU,2021-03-01T09:42:17.719200,14.45222962,.02217,98.4192,137.5749,215.0509,143.5923,0,U,30613,999,73855,.24329E-3,.1098E-4,0
FENGYUN 1C DEB,1999-025AMX,2021-03-01T06:34:07.718016,13.31154763,.0394253,98.6455,8.1650,301.8248,54.5058,0,U,30616,999,68419,.15303E-3,.75E-6,0
FENGYUN 1C DEB,1999-025ANA,2021-03-01T14:05:23.823456,14.35613587,.0229487,98.4976,102.5368,250.8404,106.7815,0,U,30619,999,73847,.52664E-4,.149E-5,0
FENGYUN 1C DEB,1999-025ANC,2021-03-01T01:07:48.723744,13.90176204,.0165583,98.6369,90.2079,107.2735,283.8404,0,U,30621,999,71223,.57941E-3,.762E-5,0
FENGYUN 1C DEB,1999-025AND,2021-03-01T02:03:44.230176,14.03637517,.0108843,101.0204,12.4405,293.7185,127.6311,0,U,30622,999,44116,.37874E-3,.565E-5,0
FENGYUN 1C DEB,1999-025ANE,2021-03-01T02:13:22.210752,13.27445650,.0410288,98.8480,104.4156,91.1569,300.5166,0,U,30623,999,68016,.20096E-3,.111E-5,0
FENGYUN 1C DEB,1999-025ANF,2021-03-01T10:53:54.145824,14.21768869,.0037311,98.9410,69.1935,353.3208,6.7467,0,U,30624,999,72457,.6497E-3,.1393E-4,0
FENGYUN 1C DEB,1999-025ANG,2021-03-01T11:07:05.124864,14.08693329,.0082228,98.9237,343.4495,255.3269,103.8775,0,U,30625,999,71914,.42826E-3,.716E-5,0
FENGYUN 1C DEB,1999-025ANJ,2021-03-01T11:01:01.232256,14.83167644,.0055629,98.9108,128.0965,158.8260,201.5271,0,U,30627,999,74705,.43714E-3,.3597E-4,0
FENGYUN 1C DEB,1999-025ANK,2021-03-01T11:40:49.969344,14.35341908,.0035545,99.3515,135.8813,350.1902,9.8583,0,U,30628,999,73222,.26352E-3,.71E-5,0
FENGYUN 1C DEB,1999-025ANL,2021-03-01T07:41:16.514592,14.27451982,.0008933,99.2551,359.1142,263.9433,247.6760,0,U,30629,999,72782,.46318E-3,.1088E-4,0
FENGYUN 1C DEB,1999-025ANM,2021-03-01T07:07:41.337408,14.13865431,.0027944,98.9839,176.1161,347.3345,39.7068,0,U,30630,999,72467,.21461E-3,.363E-5,0
FENGYUN 1C DEB,1999-025ANN,2021-03-01T01:02:26.235744,14.28519333,.0044414,99.0508,228.5920,335.2755,24.6296,0,U,30631,999,72799,.58245E-3,.1427E-4,0
FENGYUN 1C DEB,1999-025ANP,2021-03-01T11:04:52.286592,14.24162961,.0026784,98.8438,133.4317,278.4093,203.5662,0,U,30632,999,72628,.75106E-3,.1691E-4,0
FENGYUN 1C DEB,1999-025ANQ,2021-03-01T10:36:23.007744,13.97400614,.0140229,98.4200,35.3025,128.1862,32.3636,0,U,30633,999,71592,.38482E-3,.55E-5,0
FENGYUN 1C DEB,1999-025ANR,2021-03-01T07:56:27.299328,13.94076700,.0146257,99.2061,4.2034,207.2605,305.6586,0,U,30634,999,71202,.78234E-4,.68E-6,0
FENGYUN 1C DEB,1999-025ANT,2021-03-01T12:50:13.987968,15.10430817,.005292,98.7173,170.3507,25.8320,334.5531,0,U,30636,999,75586,.67889E-3,.11466E-3,0
FENGYUN 1C DEB,1999-025ANU,2021-03-01T09:31:59.241216,14.67299599,.0085719,98.9522,94.2909,273.4246,205.5981,0,U,30637,999,74528,.25216E-3,.1439E-4,0
FENGYUN 1C DEB,1999-025ANW,2021-03-01T02:55:31.103328,14.10197414,.0092504,99.0571,123.4701,206.1908,153.4568,0,U,30639,999,71964,.59543E-3,.1051E-4,0
FENGYUN 1C DEB,1999-025ANX,2021-03-01T07:49:24.456864,14.04525682,.0090103,99.2004,90.4601,294.8191,194.6835,0,U,30640,999,71852,.43617E-3,.675E-5,0
FENGYUN 1C DEB,1999-025ANY,2021-03-01T06:04:25.236768,14.62439314,.0176465,98.9308,166.4586,129.0806,262.2972,0,U,30641,999,74906,.80653E-4,.444E-5,0
FENGYUN 1C DEB,1999-025ANZ,2021-03-01T03:05:30.750432,14.67852939,.0058216,99.0300,114.9907,75.5641,311.2662,0,U,30642,999,74284,.40685E-3,.2323E-4,0
FENGYUN 1C DEB,1999-025APC,2021-02-28T23:23:55.819968,15.06745159,.0029916,98.9455,221.0414,20.8127,102.8254,0,U,30645,999,75079,.6318E-3,.9416E-4,0
FENGYUN 1C DEB,1999-025APD,2021-03-01T09:06:27.821952,14.05314079,.0049468,98.8276,118.9907,272.4328,87.1177,0,U,30646,999,72035,.24959E-3,.365E-5,0
FENGYUN 1C DEB,1999-025APE,2021-03-01T11:16:41.268576,14.28843633,.0046362,99.0681,246.4796,256.7392,132.1511,0,U,30647,999,72891,.35108E-3,.848E-5,0
FENGYUN 1C DEB,1999-025APF,2021-03-01T04:10:17.486400,14.25604394,.0048747,98.7267,131.2114,227.9432,158.6683,0,U,30648,999,72841,.34985E-3,.794E-5,0
FENGYUN 1C DEB,1999-025APG,2021-03-01T10:29:34.228608,14.14438189,.0064719,98.8756,138.5219,142.6411,277.9411,0,U,30649,999,72273,.3347E-3,.61E-5,0
FENGYUN 1C DEB,1999-025APH,2021-03-01T04:52:35.233248,14.03519922,.0083947,99.2105,41.5086,3.2565,64.0700,0,U,30650,999,71717,.21824E-3,.307E-5,0
FENGYUN 1C DEB,1999-025APJ,2021-03-01T09:56:11.110272,14.07096333,.0009292,99.0137,99.1668,125.0993,350.8708,0,U,30652,999,72116,.13099E-3,.174E-5,0
FENGYUN 1C DEB,1999-025APL,2021-03-01T00:29:52.100160,14.09266534,.0038243,99.3574,260.8061,302.4447,57.3025,0,U,30654,999,72015,.22163E-3,.34E-5,0
FENGYUN 1C DEB,1999-025APM,2021-03-01T13:47:44.880000,14.28902520,.0022121,98.7846,25.9649,113.1080,307.9581,0,U,30655,999,72556,.58486E-3,.1436E-4,0
FENGYUN 1C DEB,1999-025APN,2021-03-01T12:50:01.437504,14.18277689,.0050751,98.9626,165.6436,95.3985,265.2982,0,U,30656,999,72196,.40565E-3,.801E-5,0
FENGYUN 1C DEB,1999-025APP,2021-03-01T10:02:26.742912,14.18852602,.0021331,98.9308,117.5671,3.5210,118.5057,0,U,30657,999,72342,.40798E-3,.806E-5,0
FENGYUN 1C DEB,1999-025APQ,2021-02-28T11:20:50.390880,13.77637325,.0200812,98.4303,250.7803,307.8655,50.4480,0,U,30658,999,70548,.53113E-3,.576E-5,0
FENGYUN 1C DEB,1999-025APR,2021-03-01T12:14:45.155904,14.83985976,.0148455,99.0350,305.8662,225.7628,256.7553,0,U,30659,999,75496,.15224E-3,.1457E-4,0
FENGYUN 1C DEB,1999-025APS,2021-03-01T14:49:41.958336,14.65551494,.0195208,98.2976,119.0296,136.2121,18.3215,0,U,30660,999,75071,.76471E-4,.489E-5,0
FENGYUN 1C DEB,1999-025APT,2021-03-01T12:56:59.464896,14.19377560,.0146508,99.4686,100.7771,290.2443,68.3031,0,U,30661,999,73105,.25637E-4,.8E-7,0
FENGYUN 1C DEB,1999-025APU,2021-02-28T23:30:51.663168,14.10944069,.0039069,99.1368,58.4736,164.3020,215.7217,0,U,30662,999,71919,.38229E-3,.645E-5,0
FENGYUN 1C DEB,1999-025APV,2021-03-01T05:33:00.905472,13.08783642,.0706173,99.3030,159.8395,341.2010,16.4183,0,U,30663,999,66102,.45541E-3,.5E-5,0
FENGYUN 1C DEB,1999-025APW,2021-03-01T02:04:16.819392,14.70802786,.0046257,99.0096,106.9296,42.7385,317.7401,0,U,30664,999,74121,.45607E-3,.277E-4,0
FENGYUN 1C DEB,1999-025APX,2021-03-01T06:48:33.987744,14.00639179,.0084728,99.0920,355.7970,5.7537,147.3293,0,U,30665,999,71434,.65058E-3,.954E-5,0
FENGYUN 1C DEB,1999-025APY,2021-03-01T13:02:20.423616,14.00567841,.0057932,98.8407,86.2086,334.0263,178.5643,0,U,30666,999,71641,.30742E-4,.3E-7,0
FENGYUN 1C DEB,1999-025APZ,2021-02-28T22:42:48.661056,15.20618226,.0079763,98.8862,8.2681,130.3671,230.4560,0,U,30667,999,76028,.21671E-3,.5077E-4,0
FENGYUN 1C DEB,1999-025AQA,2021-03-01T01:03:26.985312,14.01608334,.0091458,99.2350,90.1476,53.9142,338.0284,0,U,30668,999,71505,.2593E-3,.362E-5,0
FENGYUN 1C DEB,1999-025AQB,2021-03-01T01:36:08.095104,13.92561408,.0139466,98.5760,91.7865,355.5188,29.8327,0,U,30669,999,71066,.409E-3,.531E-5,0
FENGYUN 1C DEB,1999-025AQC,2021-03-01T08:24:33.080832,14.14900826,.0039425,98.9582,100.0079,6.4059,57.4473,0,U,30670,999,72436,.34654E-4,.22E-6,0
FENGYUN 1C DEB,1999-025AQD,2021-03-01T08:55:53.409216,13.88344420,.0137012,99.3866,97.8474,63.4167,57.0452,0,U,30671,999,70902,.41319E-3,.489E-5,0
FENGYUN 1C DEB,1999-025AQE,2021-03-01T10:45:07.495488,14.88999138,.0057192,99.0613,245.7181,107.2225,253.5259,0,U,30672,999,74794,.47647E-3,.4548E-4,0
FENGYUN 1C DEB,1999-025AQF,2021-03-01T09:16:25.673664,14.02306723,.0051481,99.1593,101.2742,308.2529,175.6334,0,U,30673,999,72034,-.77104E-4,-.165E-5,0
FENGYUN 1C DEB,1999-025AQG,2021-03-01T03:44:55.215168,14.22038539,.0064296,98.9874,122.6060,67.3977,293.3985,0,U,30674,999,72223,.54834E-3,.1193E-4,0
FENGYUN 1C DEB,1999-025AQH,2021-03-01T03:03:30.900672,14.14201128,.0064613,98.8599,130.2950,140.2626,250.2639,0,U,30675,999,72110,.34923E-3,.636E-5,0
FENGYUN 1C DEB,1999-025AQJ,2021-03-01T08:17:29.683680,13.64904948,.0506225,98.2948,100.8803,61.9395,303.1989,0,U,30676,999,70026,.17909E-3,.315E-5,0
FENGYUN 1C DEB,1999-025AQK,2021-03-01T06:20:48.607872,14.24533410,.0077402,98.3579,162.5341,335.0120,45.0918,0,U,30677,999,73017,.25366E-3,.565E-5,0
FENGYUN 1C DEB,1999-025AQL,2021-03-01T06:17:12.798816,14.00954888,.0102763,99.0575,349.3794,79.8601,73.4461,0,U,30678,999,71271,.11042E-2,.1687E-4,0
FENGYUN 1C DEB,1999-025AQM,2021-03-01T01:16:17.391648,13.76737549,.0175258,99.5664,94.0694,344.5455,84.6477,0,U,30679,999,70451,.21994E-3,.196E-5,0
FENGYUN 1C DEB,1999-025AQN,2021-03-01T05:33:08.125056,13.41897281,.036953,99.5186,155.9795,191.8244,167.4027,0,U,30680,999,68724,.24135E-2,.1985E-4,0
FENGYUN 1C DEB,1999-025AQR,2021-03-01T08:50:27.989664,13.90862089,.015733,99.3318,21.2585,272.7754,243.1919,0,U,30683,999,71198,.23168E-3,.274E-5,0
FENGYUN 1C DEB,1999-025AQS,2021-03-01T00:56:01.976928,13.62921251,.0243216,99.6559,101.3174,57.5842,335.6111,0,U,30684,999,69795,.4613E-3,.397E-5,0
FENGYUN 1C DEB,1999-025AQU,2021-03-01T14:12:21.195936,14.50669438,.0202983,99.0546,88.0500,31.5589,126.7779,0,U,30686,999,74141,.66204E-4,.275E-5,0
FENGYUN 1C DEB,1999-025AQW,2021-03-01T03:12:30.555072,14.17799249,.0018222,98.8178,122.0051,333.1972,56.1430,0,U,30688,999,72406,.38425E-3,.741E-5,0
FENGYUN 1C DEB,1999-025AQX,2021-03-01T14:23:42.905760,14.08390405,.0115747,98.7017,88.2709,17.7644,144.2065,0,U,30689,999,72276,.14279E-3,.218E-5,0
FENGYUN 1C DEB,1999-025AQY,2021-03-01T10:47:40.324128,13.93588989,.0113315,99.1228,342.0501,177.2094,252.8838,0,U,30690,999,71314,.62328E-3,.819E-5,0
FENGYUN 1C DEB,1999-025AQZ,2021-03-01T05:37:07.152384,13.83913618,.0145647,98.8785,152.1449,296.8702,86.4191,0,U,30691,999,70909,.29478E-3,.313E-5,0
FENGYUN 1C DEB,1999-025ARB,2021-03-01T01:13:27.811776,14.10645127,.0031703,98.6701,86.5689,103.5261,256.9445,0,U,30693,999,72278,.83571E-4,.108E-5,0
FENGYUN 1C DEB,1999-025ARC,2021-03-01T13:04:41.564928,14.60608765,.0195785,99.0190,180.1953,286.2590,71.7151,0,U,30694,999,74459,.90978E-4,.507E-5,0
FENGYUN 1C DEB,1999-025ARE,2021-03-01T10:16:39.404640,14.33191106,.0104581,98.5806,111.8696,297.8775,179.2501,0,U,30696,999,73205,.17484E-3,.464E-5,0
FENGYUN 1C DEB,1999-025ARF,2021-02-28T15:10:14.216736,14.03782137,.0098428,99.0264,108.8468,41.5758,109.0085,0,U,30697,999,71672,.1934E-3,.274E-5,0
FENGYUN 1C DEB,1999-025ARH,2021-03-01T09:02:54.064896,14.24982983,.0002695,99.3366,26.5760,259.1756,100.9118,0,U,30699,999,72604,.35985E-3,.792E-5,0
FENGYUN 1C DEB,1999-025ARJ,2021-03-01T07:18:12.503232,14.21835874,.0089107,98.7549,100.1462,168.4857,191.8386,0,U,30700,999,72725,.4861E-4,.68E-6,0
FENGYUN 1C DEB,1999-025ARK,2021-03-01T07:56:56.076576,14.13802601,.0035161,98.9685,99.1408,28.0266,103.4964,0,U,30701,999,72427,.33227E-5,-.39E-6,0
FENGYUN 1C DEB,1999-025ARL,2021-03-01T03:02:09.244032,13.98646403,.0077173,98.9341,115.3256,111.6964,312.1087,0,U,30702,999,71700,-.12039E-3,-.22E-5,0
FENGYUN 1C DEB,1999-025ARM,2021-03-01T07:20:51.326304,14.08772861,.0135332,99.0013,2.4888,171.4923,342.4298,0,U,30703,999,71871,.19347E-3,.319E-5,0
FENGYUN 1C DEB,1999-025ARN,2021-03-01T09:10:35.319936,14.00265712,.0080364,98.9149,87.2769,273.7933,212.7579,0,U,30704,999,71645,.27496E-3,.374E-5,0
FENGYUN 1C DEB,1999-025ARP,2021-03-01T08:46:58.852416,13.71659329,.0219995,102.2038,22.5628,67.2461,84.0479,0,U,30705,999,69989,.11084E-2,.1124E-4,0
FENGYUN 1C DEB,1999-025ARQ,2021-03-01T10:34:00.693120,14.18788615,.0030984,99.1668,232.3267,74.2930,286.1659,0,U,30706,999,72802,.20248E-3,.376E-5,0
FENGYUN 1C DEB,1999-025ARR,2021-03-01T11:35:23.847360,14.13115826,.0033962,99.3908,347.0244,299.7723,129.2565,0,U,30707,999,72038,.338E-3,.586E-5,0
FENGYUN 1C DEB,1999-025ARS,2021-03-01T14:18:02.742048,14.10955749,.0009561,98.8497,95.0206,113.7470,39.1041,0,U,30708,999,72190,.29694E-4,.1E-6,0
FENGYUN 1C DEB,1999-025ART,2021-02-28T01:22:12.147456,13.99960663,.0101797,99.1112,3.5568,89.8078,271.4751,0,U,30709,999,71423,.1062E-2,.1589E-4,0
FENGYUN 1C DEB,1999-025ARU,2021-03-01T02:47:40.180128,13.79977880,.0258566,102.7451,27.4973,190.9723,233.2897,0,U,30710,999,70594,.45826E-3,.54E-5,0
FENGYUN 1C DEB,1999-025ARY,2021-03-01T10:04:09.228864,13.99166048,.0069249,98.9784,131.4822,85.1829,335.3762,0,U,30714,999,71531,.38601E-3,.528E-5,0
FENGYUN 1C DEB,1999-025ARZ,2021-03-01T12:59:32.410176,14.03523791,.0075179,99.1080,107.3949,11.1367,349.1442,0,U,30715,999,71603,.49875E-3,.756E-5,0
FENGYUN 1C DEB,1999-025ASA,2021-03-01T12:41:31.857216,14.27540875,.0056214,98.8191,160.4948,235.0617,256.8290,0,U,30716,999,72652,.52378E-3,.1264E-4,0
FENGYUN 1C DEB,1999-025ASB,2021-03-01T12:34:22.003392,14.09729882,.0056917,99.1410,84.4788,146.9355,213.5393,0,U,30717,999,71851,.35258E-3,.582E-5,0
FENGYUN 1C DEB,1999-025ASC,2021-03-01T09:57:14.361984,14.11928188,.0068802,99.0003,112.3598,86.1874,39.9011,0,U,30718,999,72040,.31126E-3,.537E-5,0
FENGYUN 1C DEB,1999-025ASD,2021-03-01T04:21:07.796736,14.22238508,.0016608,98.9003,135.8669,246.6979,113.2450,0,U,30719,999,72420,.46133E-3,.98E-5,0
FENGYUN 1C DEB,1999-025ASE,2021-03-01T13:24:03.273408,14.21508931,.0034896,98.8883,177.5684,320.9710,101.3095,0,U,30720,999,72616,.1913E-3,.376E-5,0
FENGYUN 1C DEB,1999-025ASF,2021-03-01T03:42:45.266112,14.29632487,.005947,98.7419,135.7777,159.4170,231.2311,0,U,30721,999,72666,.36724E-3,.914E-5,0
FENGYUN 1C DEB,1999-025ASG,2021-02-28T16:56:32.460864,14.27409581,.0294565,98.2764,331.8170,155.1125,206.4598,0,U,30722,999,71373,.10141E-2,.3907E-4,0
FENGYUN 1C DEB,1999-025ASH,2021-03-01T13:27:30.318912,14.21069431,.0015528,98.9371,95.6267,298.4687,213.7643,0,U,30723,999,72440,.38041E-3,.781E-5,0
FENGYUN 1C DEB,1999-025ASJ,2021-03-01T14:11:44.004192,14.31497998,.0100473,99.3003,101.4243,278.9891,237.7539,0,U,30724,999,73422,.71141E-4,.148E-5,0
FENGYUN 1C DEB,1999-025ASK,2021-03-01T09:00:24.372576,14.05814499,.0099697,99.1348,95.2751,244.0497,239.7161,0,U,30725,999,71732,.23103E-3,.348E-5,0
FENGYUN 1C DEB,1999-025ASL,2021-03-01T08:18:20.388384,14.00983384,.0088626,99.1296,18.0355,15.8756,137.7153,0,U,30726,999,71462,.39978E-3,.574E-5,0
FENGYUN 1C DEB,1999-025ASN,2021-03-01T12:08:13.983360,14.22635672,.0100701,98.6475,91.6230,120.4694,240.6477,0,U,30728,999,72841,.20384E-4,.6E-7,0
FENGYUN 1C DEB,1999-025ASQ,2021-03-01T09:18:12.914208,14.16448708,.0089345,98.7856,108.2906,43.2198,78.4785,0,U,30730,999,72212,.25504E-3,.484E-5,0
FENGYUN 1C DEB,1999-025ASR,2021-03-01T01:26:33.277632,14.21515944,.0017907,98.9677,82.6998,279.6740,102.7783,0,U,30731,999,72409,.44502E-3,.93E-5,0
FENGYUN 1C DEB,1999-025ASS,2021-03-01T01:04:46.119936,14.01461809,.0132777,98.9955,100.6190,31.9916,359.5311,0,U,30732,999,71696,.29202E-3,.433E-5,0
FENGYUN 1C DEB,1999-025AST,2021-03-01T05:33:26.216352,14.70423181,.0060955,99.0331,156.2533,345.5779,14.3682,0,U,30733,999,74282,.37314E-3,.2261E-4,0
FENGYUN 1C DEB,1999-025ASU,2021-03-01T04:09:05.423616,15.18354489,.0041607,98.9701,290.3609,240.6482,119.0589,0,U,30734,999,75192,.67923E-3,.14195E-3,0
FENGYUN 1C DEB,1999-025ASV,2021-02-28T15:17:30.185952,14.11869204,.0072455,98.8813,125.9668,193.7804,321.1610,0,U,30735,999,72006,.33506E-3,.583E-5,0
FENGYUN 1C DEB,1999-025ASW,2021-03-01T12:35:10.476384,13.54397045,.029685,98.7669,258.9720,259.0276,124.6573,0,U,30736,999,69152,.47096E-3,.386E-5,0
FENGYUN 1C DEB,1999-025ASX,2021-03-01T01:14:48.893856,14.15507951,.002585,98.5711,91.1422,122.5507,270.4420,0,U,30737,999,72291,.78836E-4,.113E-5,0
FENGYUN 1C DEB,1999-025ASY,2021-02-28T20:31:12.368064,14.26037260,.0059522,99.3800,22.4388,192.1654,167.8089,0,U,30738,999,72354,.57461E-3,.1348E-4,0
FENGYUN 1C DEB,1999-025ASZ,2021-03-01T13:44:35.689056,14.11833968,.0104434,98.6692,83.8102,260.5788,254.2115,0,U,30739,999,72190,.76357E-4,.103E-5,0
FENGYUN 1C DEB,1999-025ATA,2021-02-28T03:09:21.509280,14.25470439,.0048276,98.7501,131.3364,240.4647,119.1715,0,U,30740,999,72592,.40156E-3,.915E-5,0
FENGYUN 1C DEB,1999-025ATB,2021-03-01T12:50:57.086880,14.11985129,.0007238,98.8127,92.7893,56.0933,102.6170,0,U,30741,999,72154,.52281E-4,.52E-6,0
FENGYUN 1C DEB,1999-025ATC,2021-02-27T14:57:51.347808,14.01419522,.0083075,98.9785,111.4833,71.9352,57.1858,0,U,30742,999,71485,.11715E-3,.139E-5,0
FENGYUN 1C DEB,1999-025ATE,2021-03-01T09:49:51.988800,14.32198126,.0020979,98.7685,131.2809,142.6416,347.0236,0,U,30744,999,72831,.38253E-3,.988E-5,0
FENGYUN 1C DEB,1999-025ATF,2021-03-01T09:33:23.768928,14.35265814,.0026619,99.2733,42.5890,299.5594,224.5077,0,U,30745,999,72826,.49956E-3,.1386E-4,0
FENGYUN 1C DEB,1999-025ATG,2021-03-01T14:18:07.082784,14.22162984,.0048767,98.8981,181.0522,305.2287,121.5283,0,U,30746,999,72576,.18145E-3,.361E-5,0
FENGYUN 1C DEB,1999-025ATK,2021-03-01T12:39:53.540064,13.99128131,.0057867,99.0985,98.2978,16.9099,343.3977,0,U,30749,999,71529,.2523E-3,.326E-5,0
FENGYUN 1C DEB,1999-025ATL,2021-03-01T13:05:19.725216,14.13972071,.0049882,99.0370,91.8426,45.8372,107.8917,0,U,30750,999,72001,.45381E-3,.827E-5,0
FENGYUN 1C DEB,1999-025ATM,2021-03-01T14:40:20.322912,14.05607480,.0059104,98.9805,116.8974,329.6769,185.9316,0,U,30751,999,71670,.49837E-3,.779E-5,0
FENGYUN 1C DEB,1999-025ATN,2021-03-01T06:53:39.338304,14.36603028,.0026627,98.8795,180.8869,109.4610,280.5368,0,U,30752,999,72801,.66546E-3,.1919E-4,0
FENGYUN 1C DEB,1999-025ATP,2021-03-01T08:24:41.592096,14.05898754,.0060914,98.9536,105.1359,227.1382,132.4660,0,U,30753,999,71755,.23145E-3,.341E-5,0
FENGYUN 1C DEB,1999-025ATR,2021-03-01T14:00:21.908160,14.36197822,.0173067,98.3183,96.3325,131.6455,18.9078,0,U,30755,999,73314,.99921E-4,.3E-5,0
FENGYUN 1C DEB,1999-025ATS,2021-03-01T01:02:20.400288,14.07959803,.0083855,99.1152,90.8758,191.9827,202.0423,0,U,30756,999,71746,.30881E-3,.496E-5,0
FENGYUN 1C DEB,1999-025ATU,2021-03-01T12:03:40.080672,14.08423779,.0044563,98.9789,155.7092,242.5027,181.7650,0,U,30758,999,71842,.24481E-3,.378E-5,0
FENGYUN 1C DEB,1999-025ATV,2021-02-28T20:03:21.390336,14.27465882,.0013878,99.2744,12.7948,194.3160,220.4526,0,U,30759,999,72568,.44583E-3,.1046E-4,0
FENGYUN 1C DEB,1999-025ATW,2021-03-01T07:37:32.808576,14.03555523,.0053898,98.8623,86.0084,189.0116,171.0089,0,U,30760,999,71699,-.11306E-3,-.223E-5,0
